"filename", "language", "PHP", "HTML", "Batch", "JSON", "Markdown", "JavaScript", "CSS", "comment", "blank", "total"
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\language\phpmailer.lang-uk.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\language\phpmailer.lang-vi.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\language\phpmailer.lang-zh.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\language\phpmailer.lang-zh_cn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\src\Exception.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 28, 4, 41
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\src\OAuth.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 79, 15, 140
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\src\OAuthTokenProvider.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 35, 4, 45
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\src\PHPMailer.php", "PHP", 2839, 0, 0, 0, 0, 0, 0, 1870, 380, 5089
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\src\POP3.php", "PHP", 178, 0, 0, 0, 0, 0, 0, 233, 52, 463
"c:\xampp\htdocs\mvc\app\library\vendor\phpmailer\phpmailer\src\SMTP.php", "PHP", 719, 0, 0, 0, 0, 0, 0, 599, 141, 1459
"Total", "-", 32223, 3339, 2, 991, 2146, 153, 21, 21484, 7696, 68055
